date,share_price,oil_price,year,name,share_price_scaled
06-10-2014,71.78243,90.65,2014,SLB.PA,0.863992095
07-10-2014,1958.462,90.9,2014,RDSB.L,0.787353227
07-10-2014,365.8681,90.9,2014,BP.L,0.576920749
07-10-2014,183.5,90.9,2014,CNE.L,0.355401489
07-10-2014,302.9,90.9,2014,PMO.L,0.567857453
07-10-2014,142.6138,90.9,2014,STL.OL,0.851218704
07-10-2014,40.49043,90.9,2014,FP.PA,0.808253436
07-10-2014,15.0649,90.9,2014,REP.MC,0.805994066
07-10-2014,72.04914,90.9,2014,SLB.PA,0.867825232
08-10-2014,1967.598,90.25,2014,RDSB.L,0.793065642
08-10-2014,364.5429,90.25,2014,BP.L,0.572785434
08-10-2014,177.1,90.25,2014,CNE.L,0.342080684
08-10-2014,299.3,90.25,2014,PMO.L,0.560656712
08-10-2014,141.6618,90.25,2014,STL.OL,0.844085749
08-10-2014,40.07455,90.25,2014,FP.PA,0.798108649
08-10-2014,14.95263,90.25,2014,REP.MC,0.796784617
08-10-2014,69.7867,90.25,2014,SLB.PA,0.835309306
09-10-2014,1926.9,90.47,2014,RDSB.L,0.767619432
09-10-2014,360.4017,90.47,2014,BP.L,0.55986316
09-10-2014,173.3,90.47,2014,CNE.L,0.334171442
09-10-2014,286.7,90.47,2014,PMO.L,0.53545421
09-10-2014,140.0176,90.47,2014,STL.OL,0.831765285
09-10-2014,39.69297,90.47,2014,FP.PA,0.788800401
09-10-2014,14.88194,90.47,2014,REP.MC,0.790986097
09-10-2014,69.7775,90.47,2014,SLB.PA,0.835177069
10-10-2014,1875.406,88.66,2014,RDSB.L,0.735422797
10-10-2014,354.6042,88.66,2014,BP.L,0.54177215
10-10-2014,167.2,88.66,2014,CNE.L,0.321475026
10-10-2014,273.5,88.66,2014,PMO.L,0.509051514
10-10-2014,136.9888,88.66,2014,STL.OL,0.809069818
10-10-2014,38.24382,88.66,2014,FP.PA,0.753449889
10-10-2014,14.48692,88.66,2014,REP.MC,0.758582076
10-10-2014,67.53342,88.66,2014,SLB.PA,0.802925186
13-10-2014,1884.957,87.82,2014,RDSB.L,0.741394485
13-10-2014,357.7515,87.82,2014,BP.L,0.551593105
13-10-2014,164.3,87.82,2014,CNE.L,0.315439043
13-10-2014,271.8,87.82,2014,PMO.L,0.505651146
13-10-2014,138.633,87.82,2014,STL.OL,0.821390162
13-10-2014,38.72401,87.82,2014,FP.PA,0.765163691
13-10-2014,14.56592,87.82,2014,REP.MC,0.765062765
13-10-2014,67.51504,87.82,2014,SLB.PA,0.802660942
14-10-2014,1874.16,86.36,2014,RDSB.L,0.734643679
14-10-2014,353.3618,86.36,2014,BP.L,0.537895477
14-10-2014,160.9,86.36,2014,CNE.L,0.30836234
14-10-2014,275,86.36,2014,PMO.L,0.512051818
14-10-2014,136.2965,86.36,2014,STL.OL,0.803882085
14-10-2014,38.3896,86.36,2014,FP.PA,0.757006006
14-10-2014,14.39544,86.36,2014,REP.MC,0.751077804
14-10-2014,66.02512,86.36,2014,SLB.PA,0.78124773
15-10-2014,1825.987,84.02,2014,RDSB.L,0.704523676
15-10-2014,345.1211,84.02,2014,BP.L,0.512180441
15-10-2014,155.6,84.02,2014,CNE.L,0.297331063
15-10-2014,260.6,84.02,2014,PMO.L,0.483248915
15-10-2014,132.4023,84.02,2014,STL.OL,0.77470218
15-10-2014,36.66176,84.02,2014,FP.PA,0.714857427
15-10-2014,13.8133,84.02,2014,REP.MC,0.703324648
15-10-2014,63.0085,84.02,2014,SLB.PA,0.737892803
16-10-2014,1794.011,84.02,2014,RDSB.L,0.68453053
16-10-2014,347.8542,84.02,2014,BP.L,0.520708948
16-10-2014,155,84.02,2014,CNE.L,0.296082224
16-10-2014,252,84.02,2014,PMO.L,0.466047162
16-10-2014,126.3447,84.02,2014,STL.OL,0.729310955
16-10-2014,36.49027,84.02,2014,FP.PA,0.710673947
16-10-2014,13.58045,84.02,2014,REP.MC,0.684223254
16-10-2014,64.17653,84.02,2014,SLB.PA,0.754679772
17-10-2014,1860.871,85.27,2014,RDSB.L,0.726334713
17-10-2014,354.8941,85.27,2014,BP.L,0.542676727
17-10-2014,163,85.27,2014,CNE.L,0.312733246
17-10-2014,260.8,85.27,2014,PMO.L,0.483648919
17-10-2014,132.4023,85.27,2014,STL.OL,0.77470218
17-10-2014,37.86224,85.27,2014,FP.PA,0.744141763
17-10-2014,14.05447,85.27,2014,REP.MC,0.723108047
17-10-2014,69.33604,85.27,2014,SLB.PA,0.828832405
20-10-2014,1818.097,84.42,2014,RDSB.L,0.699590379
20-10-2014,349.4278,84.42,2014,BP.L,0.525619522
20-10-2014,156.5,84.42,2014,CNE.L,0.299204291
20-10-2014,251.5,84.42,2014,PMO.L,0.465047061
20-10-2014,128.6812,84.42,2014,STL.OL,0.746818748
20-10-2014,36.82039,84.42,2014,FP.PA,0.718727055
20-10-2014,13.97963,84.42,2014,REP.MC,0.71696836
20-10-2014,67.91052,84.42,2014,SLB.PA,0.808344752
21-10-2014,1881.635,85.17,2014,RDSB.L,0.739317473
21-10-2014,359.1594,85.17,2014,BP.L,0.555986488
21-10-2014,161.2,85.17,2014,CNE.L,0.30898676
21-10-2014,263.2,85.17,2014,PMO.L,0.488449453
21-10-2014,134.8254,85.17,2014,STL.OL,0.79285867
21-10-2014,38.09376,85.17,2014,FP.PA,0.749789389
21-10-2014,14.38712,85.17,2014,REP.MC,0.750395635
21-10-2014,69.95223,85.17,2014,SLB.PA,0.837688381
22-10-2014,1897,86.38,2014,RDSB.L,0.748924333
22-10-2014,359.6563,86.38,2014,BP.L,0.557537197
22-10-2014,157.4,86.38,2014,CNE.L,0.301077518
22-10-2014,268.1,86.38,2014,PMO.L,0.498250433
22-10-2014,136.2965,86.38,2014,STL.OL,0.803882085
22-10-2014,38.23524,86.38,2014,FP.PA,0.753240711
22-10-2014,14.48276,86.38,2014,REP.MC,0.758240827
22-10-2014,71.46054,86.38,2014,SLB.PA,0.859365852
23-10-2014,1909.874,85.94,2014,RDSB.L,0.756973798
23-10-2014,363.549,85.94,2014,BP.L,0.569684212
23-10-2014,158,85.94,2014,CNE.L,0.302326357
23-10-2014,269.8,85.94,2014,PMO.L,0.501650741
23-10-2014,133.96,85.94,2014,STL.OL,0.786374344
23-10-2014,39.28138,85.94,2014,FP.PA,0.77876002
23-10-2014,14.58671,85.94,2014,REP.MC,0.766768352
23-10-2014,72.14113,85.94,2014,SLB.PA,0.869147287
24-10-2014,1899.492,86,2014,RDSB.L,0.750482494
24-10-2014,358.4968,86,2014,BP.L,0.553918974
24-10-2014,152.1,86,2014,CNE.L,0.290046241
24-10-2014,266.5,86,2014,PMO.L,0.495050097
24-10-2014,134.1331,86,2014,STL.OL,0.787671049
24-10-2014,38.46248,86,2014,FP.PA,0.758783834
24-10-2014,14.49523,86,2014,REP.MC,0.759264163
24-10-2014,70.63282,86,2014,SLB.PA,0.847469816
27-10-2014,1892.432,85.64,2014,RDSB.L,0.746068203
27-10-2014,356.3435,85.64,2014,BP.L,0.547199625
27-10-2014,151.2,85.64,2014,CNE.L,0.288172982
27-10-2014,261.1,85.64,2014,PMO.L,0.484249016
27-10-2014,132.2293,85.64,2014,STL.OL,0.773405363
27-10-2014,38.10233,85.64,2014,FP.PA,0.749998469
27-10-2014,14.35386,85.64,2014,REP.MC,0.74766704
27-10-2014,66.81606,85.64,2014,SLB.PA,0.792615249
28-10-2014,1895.339,85.57,2014,RDSB.L,0.747885941
28-10-2014,361.934,85.57,2014,BP.L,0.564644603
28-10-2014,153.1,85.57,2014,CNE.L,0.292127619
28-10-2014,261.3,85.57,2014,PMO.L,0.484649021
28-10-2014,134.4792,85.57,2014,STL.OL,0.790264916
28-10-2014,39.01127,85.57,2014,FP.PA,0.772171131
28-10-2014,14.60334,85.57,2014,REP.MC,0.768132445
28-10-2014,69.27167,85.57,2014,SLB.PA,0.827907277
29-10-2014,1921.502,86.91,2014,RDSB.L,0.764244143
29-10-2014,368.8083,86.91,2014,BP.L,0.586095385
29-10-2014,154.6,86.91,2014,CNE.L,0.295249685
29-10-2014,269.6,86.91,2014,PMO.L,0.501250737
29-10-2014,137.335,86.91,2014,STL.OL,0.811663453
29-10-2014,39.78301,86.91,2014,FP.PA,0.790996876
29-10-2014,14.53266,86.91,2014,REP.MC,0.762334088
29-10-2014,70.09019,86.91,2014,SLB.PA,0.839671075
30-10-2014,1916.518,85.5,2014,RDSB.L,0.761128128
30-10-2014,367.7316,85.5,2014,BP.L,0.58273571
30-10-2014,148.7,85.5,2014,CNE.L,0.282969538
30-10-2014,259.1,85.5,2014,PMO.L,0.480248611
30-10-2014,133.4408,85.5,2014,STL.OL,0.782483316
30-10-2014,40.29749,85.5,2014,FP.PA,0.803547073
30-10-2014,14.5285,85.5,2014,REP.MC,0.761992922
30-10-2014,70.64201,85.5,2014,SLB.PA,0.847601838
31-10-2014,1920.671,84.17,2014,RDSB.L,0.76372468
31-10-2014,371.8727,84.17,2014,BP.L,0.595657794
31-10-2014,145.1,84.17,2014,CNE.L,0.275476597
31-10-2014,257.9,84.17,2014,PMO.L,0.477848344
31-10-2014,132.4023,84.17,2014,STL.OL,0.77470218
31-10-2014,40.66193,84.17,2014,FP.PA,0.812437111
31-10-2014,14.81541,84.17,2014,REP.MC,0.785528661
31-10-2014,72.12272,84.17,2014,SLB.PA,0.868882698
03-11-2014,1895.339,84.9,2014,RDSB.L,0.747885941
03-11-2014,367.4831,84.9,2014,BP.L,0.58196026
03-11-2014,148.3,84.9,2014,CNE.L,0.282137
03-11-2014,256.6,84.9,2014,PMO.L,0.475248105
03-11-2014,131.71,84.9,2014,STL.OL,0.769514559
03-11-2014,40.08741,84.9,2014,FP.PA,0.79842233
03-11-2014,14.70314,84.9,2014,REP.MC,0.776318967
03-11-2014,72.28828,84.9,2014,SLB.PA,0.871262103
04-11-2014,1843.845,82.12,2014,RDSB.L,0.715688925
04-11-2014,356.4677,82.12,2014,BP.L,0.547587302
04-11-2014,143.2,82.12,2014,CNE.L,0.271521961
04-11-2014,242,82.12,2014,PMO.L,0.446045138
04-11-2014,127.2966,82.12,2014,STL.OL,0.73644397
04-11-2014,38.58252,82.12,2014,FP.PA,0.761712272
04-11-2014,14.29564,82.12,2014,REP.MC,0.74289161
04-11-2014,68.87619,82.12,2014,SLB.PA,0.822223467
05-11-2014,1876.237,82.88,2014,RDSB.L,0.735942107
05-11-2014,364.5429,82.88,2014,BP.L,0.572785434
05-11-2014,150,82.88,2014,CNE.L,0.285675335
05-11-2014,250.3,82.88,2014,PMO.L,0.462646824
05-11-2014,129.9793,82.88,2014,STL.OL,0.756545802
05-11-2014,39.68868,82.88,2014,FP.PA,0.788695824
05-11-2014,14.45365,82.88,2014,REP.MC,0.755853071
05-11-2014,70.81677,82.88,2014,SLB.PA,0.85011348
06-11-2014,1886.203,82.08,2014,RDSB.L,0.74217368
06-11-2014,366.3304,82.08,2014,BP.L,0.578363275
06-11-2014,152.6,82.08,2014,CNE.L,0.29108693
06-11-2014,250,82.08,2014,PMO.L,0.462046757
06-11-2014,129.6331,82.08,2014,STL.OL,0.753951936
06-11-2014,39.8859,82.08,2014,FP.PA,0.793506691
06-11-2014,14.56176,82.08,2014,REP.MC,0.764721681
06-11-2014,70.05341,82.08,2014,SLB.PA,0.839142558
07-11-2014,1931.884,83.2,2014,RDSB.L,0.77073537
07-11-2014,370.8685,83.2,2014,BP.L,0.592524287
07-11-2014,157.9,83.2,2014,CNE.L,0.302118207
07-11-2014,255.6,83.2,2014,PMO.L,0.473247903
07-11-2014,131.9696,83.2,2014,STL.OL,0.771459788
07-11-2014,39.89877,83.2,2014,FP.PA,0.793820567
07-11-2014,14.43286,83.2,2014,REP.MC,0.754147648
07-11-2014,74.0173,83.2,2014,SLB.PA,0.896111726
10-11-2014,1940.19,82.9,2014,RDSB.L,0.775928474
10-11-2014,369.4399,82.9,2014,BP.L,0.588066242
10-11-2014,177,82.9,2014,CNE.L,0.341872534
10-11-2014,256.6,82.9,2014,PMO.L,0.475248105
10-11-2014,132.835,82.9,2014,STL.OL,0.777944339
10-11-2014,40.39182,82.9,2014,FP.PA,0.805847954
10-11-2014,14.67819,82.9,2014,REP.MC,0.774272377
10-11-2014,73.29992,82.9,2014,SLB.PA,0.885801458
11-11-2014,1924.824,80.94,2014,RDSB.L,0.766321232
11-11-2014,364.5235,80.94,2014,BP.L,0.572724869
11-11-2014,183.9,80.94,2014,CNE.L,0.356234027
11-11-2014,250.8,80.94,2014,PMO.L,0.463646925
11-11-2014,131.537,80.94,2014,STL.OL,0.768217629
11-11-2014,40.05311,80.94,2014,FP.PA,0.79758557
11-11-2014,14.70314,80.94,2014,REP.MC,0.776318967
11-11-2014,72.26988,80.94,2014,SLB.PA,0.870997629
12-11-2014,1926.9,80.42,2014,RDSB.L,0.767619432
12-11-2014,364.6496,80.42,2014,BP.L,0.573118356
12-11-2014,183.5,80.42,2014,CNE.L,0.355401489
12-11-2014,247.3,80.42,2014,PMO.L,0.456646217
12-11-2014,130.9312,80.42,2014,STL.OL,0.763678533
12-11-2014,39.36284,80.42,2014,FP.PA,0.78074722
12-11-2014,14.4786,80.42,2014,REP.MC,0.757899742
12-11-2014,73.08841,80.42,2014,SLB.PA,0.882761629
13-11-2014,1912.73,77.74,2014,RDSB.L,0.758759327
13-11-2014,361.33,77.74,2014,BP.L,0.562759833
13-11-2014,180.7,77.74,2014,CNE.L,0.349573625
13-11-2014,243.3,77.74,2014,PMO.L,0.448645407
13-11-2014,128.2485,77.74,2014,STL.OL,0.743576589
13-11-2014,39.01555,77.74,2014,FP.PA,0.772275561
13-11-2014,14.33307,77.74,2014,REP.MC,0.745961289
13-11-2014,69.43721,77.74,2014,SLB.PA,0.830286467
14-11-2014,1931.243,77.51,2014,RDSB.L,0.770334363
14-11-2014,362.8847,77.51,2014,BP.L,0.567611175
14-11-2014,185.4,77.51,2014,CNE.L,0.359356094
14-11-2014,247.5,77.51,2014,PMO.L,0.457046251
14-11-2014,130.8766,77.51,2014,STL.OL,0.763269207
14-11-2014,39.07987,77.51,2014,FP.PA,0.773844454
14-11-2014,14.38712,77.51,2014,REP.MC,0.750395635
14-11-2014,69.93385,77.51,2014,SLB.PA,0.837424137
17-11-2014,1938.395,76.86,2014,RDSB.L,0.77480666
17-11-2014,363.431,76.86,2014,BP.L,0.56931577
17-11-2014,181.7,76.86,2014,CNE.L,0.351655003
17-11-2014,245.3,76.86,2014,PMO.L,0.452645812
17-11-2014,129.7378,76.86,2014,STL.OL,0.754735833
17-11-2014,39.47859,76.86,2014,FP.PA,0.783570886
17-11-2014,14.55345,76.86,2014,REP.MC,0.764039593
17-11-2014,71.73644,76.86,2014,SLB.PA,0.863331125
18-11-2014,1957.75,77.23,2014,RDSB.L,0.78690818
18-11-2014,367.759,77.23,2014,BP.L,0.582821226
18-11-2014,187.3,77.23,2014,CNE.L,0.36331073
18-11-2014,246,77.23,2014,PMO.L,0.454045948
18-11-2014,130.0882,77.23,2014,STL.OL,0.757361374
18-11-2014,39.89877,77.23,2014,FP.PA,0.793820567
18-11-2014,14.85699,77.23,2014,REP.MC,0.788939425
18-11-2014,70.40288,77.23,2014,SLB.PA,0.844165081
19-11-2014,1953.963,77.21,2014,RDSB.L,0.784540296
19-11-2014,369.902,77.21,2014,BP.L,0.589508484
19-11-2014,180.2,77.21,2014,CNE.L,0.348532936
19-11-2014,233.5,77.21,2014,PMO.L,0.429043417
19-11-2014,130.8766,77.21,2014,STL.OL,0.763269207
19-11-2014,39.87733,77.21,2014,FP.PA,0.793297684
19-11-2014,14.86946,77.21,2014,REP.MC,0.789962597
19-11-2014,69.32684,77.21,2014,SLB.PA,0.828700168
20-11-2014,1980.05,77.61,2014,RDSB.L,0.800850871
20-11-2014,370.9105,77.61,2014,BP.L,0.592655415
20-11-2014,181.2,77.61,2014,CNE.L,0.350614314
20-11-2014,232.5,77.61,2014,PMO.L,0.427043215
20-11-2014,131.227,77.61,2014,STL.OL,0.765894973
20-11-2014,40.00595,77.61,2014,FP.PA,0.796435227
20-11-2014,14.78215,77.61,2014,REP.MC,0.782799821
20-11-2014,70.06259,77.61,2014,SLB.PA,0.839274479
21-11-2014,2012.026,79.2,2014,RDSB.L,0.820844398
21-11-2014,376.6673,79.2,2014,BP.L,0.610619201
21-11-2014,183.7,79.2,2014,CNE.L,0.355817758
21-11-2014,242.7,79.2,2014,PMO.L,0.447445274
21-11-2014,134.2054,79.2,2014,STL.OL,0.788213125
21-11-2014,41.61802,79.2,2014,FP.PA,0.835759945
21-11-2014,15.33518,79.2,2014,REP.MC,0.828165303
21-11-2014,72.66535,79.2,2014,SLB.PA,0.876681438
24-11-2014,2001.929,79.62,2014,RDSB.L,0.814530853
24-11-2014,375.8269,79.62,2014,BP.L,0.607996788
24-11-2014,179.9,79.62,2014,CNE.L,0.347908517
24-11-2014,238,79.62,2014,PMO.L,0.438044328
24-11-2014,135.1691,79.62,2014,STL.OL,0.795433894
24-11-2014,41.54513,79.62,2014,FP.PA,0.833981849
24-11-2014,15.45161,79.62,2014,REP.MC,0.837716164
24-11-2014,73.49307,79.62,2014,SLB.PA,0.888577359
25-11-2014,1983.837,77.62,2014,RDSB.L,0.803218755
25-11-2014,371.877,77.62,2014,BP.L,0.595671221
25-11-2014,176.7,77.62,2014,CNE.L,0.341248114
25-11-2014,228.4,77.62,2014,PMO.L,0.418842373
25-11-2014,133.855,77.62,2014,STL.OL,0.785587472
25-11-2014,40.88916,77.62,2014,FP.PA,0.817980136
25-11-2014,15.38508,77.62,2014,REP.MC,0.832258728
25-11-2014,71.20302,77.62,2014,SLB.PA,0.855664722
26-11-2014,1991.41,77.39,2014,RDSB.L,0.807954066
26-11-2014,368.0112,77.39,2014,BP.L,0.5836081
26-11-2014,173.7,77.39,2014,CNE.L,0.335003981
26-11-2014,232.3,77.39,2014,PMO.L,0.426643181
26-11-2014,130.9642,77.39,2014,STL.OL,0.763925735
26-11-2014,41.01778,77.39,2014,FP.PA,0.821117679
26-11-2014,15.31854,77.39,2014,REP.MC,0.826801046
26-11-2014,68.48071,77.39,2014,SLB.PA,0.816539543
28-11-2014,1870.655,71.89,2014,RDSB.L,0.732451798
28-11-2014,353.1361,71.89,2014,BP.L,0.537190974
28-11-2014,162.5,71.89,2014,CNE.L,0.311692557
28-11-2014,187,71.89,2014,PMO.L,0.336034005
28-11-2014,116.0719,71.89,2014,STL.OL,0.652334615
28-11-2014,38.57824,71.89,2014,FP.PA,0.761607866
28-11-2014,15.01084,71.89,2014,REP.MC,0.801559884
28-11-2014,63.82704,71.89,2014,SLB.PA,0.749656932
01-12-2014,1858.032,70.87,2014,RDSB.L,0.724559792
01-12-2014,348.3458,70.87,2014,BP.L,0.522243182
01-12-2014,159.8,70.87,2014,CNE.L,0.306072843
01-12-2014,186.7,70.87,2014,PMO.L,0.335433939
01-12-2014,38.27382,70.87,2014,FP.PA,0.754181876
01-12-2014,14.74472,70.87,2014,REP.MC,0.779729813
01-12-2014,61.85673,70.87,2014,SLB.PA,0.721339552
02-12-2014,1928.718,71.13,2014,RDSB.L,0.768755977
02-12-2014,364.6075,71.13,2014,BP.L,0.572987225
02-12-2014,166.6,71.13,2014,CNE.L,0.320226218
02-12-2014,199.4,71.13,2014,PMO.L,0.360836503
