date,share_price,oil_price,year,name,share_price_scaled
04-01-2000,279.134583,23.95,2000,BP.L,0.306272272
04-01-2000,16.605,23.95,2000,CNE.L,0.008029955
04-01-2000,28.734276,23.95,2000,PMO.L,0.019470522
04-01-2000,38.143608,23.95,2000,STL.OL,0.068399047
04-01-2000,7.831041,23.95,2000,FP.PA,0.011563805
04-01-2000,10.227,23.95,2000,REP.MC,0.409136966
04-01-2000,15.940126,23.95,2000,ENGI.PA,0.534203647
05-01-2000,279.134583,23.72,2000,BP.L,0.306272272
05-01-2000,16.362,23.72,2000,CNE.L,0.00752418
05-01-2000,28.337547,23.72,2000,PMO.L,0.018676984
05-01-2000,37.355972,23.72,2000,STL.OL,0.062497103
05-01-2000,7.634034,23.72,2000,FP.PA,0.006758036
05-01-2000,10.087757,23.72,2000,REP.MC,0.397714733
05-01-2000,15.716907,23.72,2000,ENGI.PA,0.523812587
06-01-2000,281.944702,23.55,2000,BP.L,0.315041136
06-01-2000,21.229,23.55,2000,CNE.L,0.017654246
06-01-2000,27.743906,23.55,2000,PMO.L,0.017489582
06-01-2000,38.706192,23.55,2000,STL.OL,0.072614623
06-01-2000,7.412402,23.55,2000,FP.PA,0.001351568
06-01-2000,10.087757,23.55,2000,REP.MC,0.397714733
06-01-2000,15.92998,23.55,2000,ENGI.PA,0.533731341
07-01-2000,279.603088,23.35,2000,BP.L,0.307734223
07-01-2000,16.115,23.35,2000,CNE.L,0.00701008
07-01-2000,28.734276,23.35,2000,PMO.L,0.019470522
07-01-2000,39.325039,23.35,2000,STL.OL,0.077251791
07-01-2000,7.449337,23.35,2000,FP.PA,0.002252557
07-01-2000,10.40465,23.35,2000,REP.MC,0.42370976
07-01-2000,15.625585,23.35,2000,ENGI.PA,0.51956146
10-01-2000,271.407043,22.77,2000,BP.L,0.282158793
10-01-2000,16.115,22.77,2000,CNE.L,0.00701008
10-01-2000,28.337547,22.77,2000,PMO.L,0.018676984
10-01-2000,39.94389,22.77,2000,STL.OL,0.081888989
10-01-2000,7.455496,22.77,2000,FP.PA,0.002402799
10-01-2000,10.515082,22.77,2000,REP.MC,0.4327686
10-01-2000,15.544415,22.77,2000,ENGI.PA,0.515782918
11-01-2000,266.723389,23.93,2000,BP.L,0.267543638
11-01-2000,27.472,23.93,2000,CNE.L,0.030648287
11-01-2000,29.328886,23.93,2000,PMO.L,0.020659863
11-01-2000,39.831371,23.93,2000,STL.OL,0.081045857
11-01-2000,7.510907,23.93,2000,FP.PA,0.003754489
11-01-2000,10.217395,23.93,2000,REP.MC,0.408349059
11-01-2000,15.412511,23.93,2000,ENGI.PA,0.50964266
12-01-2000,266.95752,24.62,2000,BP.L,0.268274234
12-01-2000,27.056,24.62,2000,CNE.L,0.029782434
12-01-2000,28.734276,24.62,2000,PMO.L,0.019470522
12-01-2000,39.831371,24.62,2000,STL.OL,0.081045857
12-01-2000,7.387779,24.62,2000,FP.PA,0.000750917
12-01-2000,10.058949,24.62,2000,REP.MC,0.395351586
12-01-2000,15.453099,24.62,2000,ENGI.PA,0.51153207
13-01-2000,267.191925,24.9,2000,BP.L,0.269005686
13-01-2000,17.83,24.9,2000,CNE.L,0.010579643
13-01-2000,28.337547,24.9,2000,PMO.L,0.018676984
13-01-2000,40.450214,24.9,2000,STL.OL,0.085682995
13-01-2000,7.356996,24.9,2000,FP.PA,0
13-01-2000,9.79487,24.9,2000,REP.MC,0.373688941
13-01-2000,15.11826,24.9,2000,ENGI.PA,0.495944992
14-01-2000,258.995728,25.5,2000,BP.L,0.243429781
14-01-2000,17.83,25.5,2000,CNE.L,0.010579643
14-01-2000,29.328886,25.5,2000,PMO.L,0.020659863
14-01-2000,40.618999,25.5,2000,STL.OL,0.086947741
14-01-2000,7.547844,25.5,2000,FP.PA,0.004655526
14-01-2000,10.058949,25.5,2000,REP.MC,0.395351586
14-01-2000,15.077675,25.5,2000,ENGI.PA,0.494055721
17-01-2000,257.824921,25.99,2000,BP.L,0.239776325
17-01-2000,17.621,25.99,2000,CNE.L,0.010144635
17-01-2000,30.121372,25.99,2000,PMO.L,0.022244995
17-01-2000,40.675255,25.99,2000,STL.OL,0.087369281
17-01-2000,7.818729,25.99,2000,FP.PA,0.011263467
17-01-2000,9.804475,25.99,2000,REP.MC,0.374476848
17-01-2000,15.128409,25.99,2000,ENGI.PA,0.496417438
18-01-2000,260.400787,26.31,2000,BP.L,0.247814211
18-01-2000,17.412001,26.31,2000,CNE.L,0.009709629
18-01-2000,30.121372,26.31,2000,PMO.L,0.022244995
18-01-2000,40.562737,26.31,2000,STL.OL,0.086526156
18-01-2000,7.467809,26.31,2000,FP.PA,0.002703161
18-01-2000,9.511589,26.31,2000,REP.MC,0.350451137
18-01-2000,14.813869,26.31,2000,ENGI.PA,0.481775297
19-01-2000,263.445007,26.17,2000,BP.L,0.257313578
19-01-2000,17.412001,26.17,2000,CNE.L,0.009709629
19-01-2000,28.337547,26.17,2000,PMO.L,0.018676984
19-01-2000,40.844025,26.17,2000,STL.OL,0.088633914
19-01-2000,7.818729,26.17,2000,FP.PA,0.011263467
19-01-2000,10.467068,26.17,2000,REP.MC,0.428829967
19-01-2000,14.874748,26.17,2000,ENGI.PA,0.484609274
20-01-2000,254.31221,26.26,2000,BP.L,0.228815051
20-01-2000,17.205,26.26,2000,CNE.L,0.009278782
20-01-2000,27.347178,26.26,2000,PMO.L,0.016696046
20-01-2000,40.675255,26.26,2000,STL.OL,0.087369281
20-01-2000,7.960331,26.26,2000,FP.PA,0.014717692
20-01-2000,10.207789,26.26,2000,REP.MC,0.40756107
20-01-2000,14.712403,26.26,2000,ENGI.PA,0.477051957
21-01-2000,263.445007,27.18,2000,BP.L,0.257313578
21-01-2000,16.440001,27.18,2000,CNE.L,0.00768653
21-01-2000,27.347178,27.18,2000,PMO.L,0.016696046
21-01-2000,39.94389,27.18,2000,STL.OL,0.081888989
21-01-2000,8.095769,27.18,2000,FP.PA,0.018021552
21-01-2000,10.183785,27.18,2000,REP.MC,0.405591999
21-01-2000,14.702258,27.18,2000,ENGI.PA,0.476579698
24-01-2000,269.767639,27.02,2000,BP.L,0.277043098
24-01-2000,16.371,27.02,2000,CNE.L,0.007542913
24-01-2000,27.347178,27.02,2000,PMO.L,0.016696046
24-01-2000,40.281437,27.02,2000,STL.OL,0.084418309
24-01-2000,8.30509,27.02,2000,FP.PA,0.023127707
24-01-2000,10.323023,27.02,2000,REP.MC,0.417013822
24-01-2000,14.681964,27.02,2000,ENGI.PA,0.475634992
25-01-2000,262.742462,27.24,2000,BP.L,0.255121314
25-01-2000,16.165001,27.24,2000,CNE.L,0.007114151
25-01-2000,27.347178,27.24,2000,PMO.L,0.016696046
25-01-2000,38.706192,27.24,2000,STL.OL,0.072614623
25-01-2000,8.145023,27.24,2000,FP.PA,0.019223049
25-01-2000,10.178983,27.24,2000,REP.MC,0.405198087
25-01-2000,14.610939,27.24,2000,ENGI.PA,0.47232871
26-01-2000,259.932465,27.18,2000,BP.L,0.246352831
26-01-2000,16.093,27.18,2000,CNE.L,0.00696429
26-01-2000,27.347178,27.18,2000,PMO.L,0.016696046
26-01-2000,38.537415,27.18,2000,STL.OL,0.071349937
26-01-2000,8.058829,27.18,2000,FP.PA,0.017120442
26-01-2000,9.842887,27.18,2000,REP.MC,0.37762782
26-01-2000,14.205076,27.18,2000,ENGI.PA,0.453435396
27-01-2000,260.400787,26.91,2000,BP.L,0.247814211
27-01-2000,15.956,26.91,2000,CNE.L,0.006679141
27-01-2000,27.347178,26.91,2000,PMO.L,0.016696046
27-01-2000,38.4249,26.91,2000,STL.OL,0.070506835
27-01-2000,8.083456,26.91,2000,FP.PA,0.01772119
27-01-2000,9.612417,26.91,2000,REP.MC,0.358722152
27-01-2000,14.103616,26.91,2000,ENGI.PA,0.448712335
28-01-2000,260.166626,26.59,2000,BP.L,0.247083521
28-01-2000,15.956,26.59,2000,CNE.L,0.006679141
28-01-2000,27.347178,26.59,2000,PMO.L,0.016696046
28-01-2000,37.355972,26.59,2000,STL.OL,0.062497103
28-01-2000,7.966483,26.59,2000,FP.PA,0.014867763
28-01-2000,9.362744,26.59,2000,REP.MC,0.338241244
28-01-2000,15.382072,26.59,2000,ENGI.PA,0.508225695
31-01-2000,254.780594,27.08,2000,BP.L,0.230276624
31-01-2000,16.093,27.08,2000,CNE.L,0.00696429
31-01-2000,27.347178,27.08,2000,PMO.L,0.016696046
31-01-2000,36.793385,27.08,2000,STL.OL,0.058281505
31-01-2000,7.831041,27.08,2000,FP.PA,0.011563805
31-01-2000,9.290725,27.08,2000,REP.MC,0.332333458
31-01-2000,14.966068,27.08,2000,ENGI.PA,0.488860308
01-02-2000,255.717209,27.35,2000,BP.L,0.233199294
01-02-2000,14.215,27.35,2000,CNE.L,0.003055462
01-02-2000,27.347178,27.35,2000,PMO.L,0.016696046
01-02-2000,36.962162,27.35,2000,STL.OL,0.059546191
01-02-2000,7.97264,27.35,2000,FP.PA,0.015017956
01-02-2000,9.425161,27.35,2000,REP.MC,0.343361368
01-02-2000,15.311046,27.35,2000,ENGI.PA,0.504919366
02-02-2000,256.654053,27.15,2000,BP.L,0.236122678
02-02-2000,15.887,27.15,2000,CNE.L,0.006535526
02-02-2000,27.347178,27.15,2000,PMO.L,0.016696046
02-02-2000,37.749798,27.15,2000,STL.OL,0.065448135
02-02-2000,8.280466,27.15,2000,FP.PA,0.022527032
02-02-2000,9.602814,27.15,2000,REP.MC,0.357934409
02-02-2000,16.964924,27.15,2000,ENGI.PA,0.581908982
03-02-2000,246.116211,27.6,2000,BP.L,0.203239764
03-02-2000,16.927,27.6,2000,CNE.L,0.008700159
03-02-2000,26.752569,27.6,2000,PMO.L,0.015506707
03-02-2000,38.143608,27.6,2000,STL.OL,0.068399047
03-02-2000,8.231211,27.6,2000,FP.PA,0.02132551
03-02-2000,9.602814,27.6,2000,REP.MC,0.357934409
03-02-2000,17.75635,27.6,2000,ENGI.PA,0.618750626
04-02-2000,235.812607,27.48,2000,BP.L,0.17108778
04-02-2000,13.603,27.48,2000,CNE.L,0.001781659
04-02-2000,26.752569,27.48,2000,PMO.L,0.015506707
04-02-2000,37.468491,27.48,2000,STL.OL,0.063340235
04-02-2000,8.323561,27.48,2000,FP.PA,0.023578287
04-02-2000,9.636422,27.48,2000,REP.MC,0.360691304
04-02-2000,17.553417,27.48,2000,ENGI.PA,0.609303899
07-02-2000,233.23671,27.94,2000,BP.L,0.163049797
07-02-2000,13.053,27.94,2000,CNE.L,0.000636902
07-02-2000,25.762199,27.94,2000,PMO.L,0.013525767
07-02-2000,36.793385,27.94,2000,STL.OL,0.058281505
07-02-2000,8.323561,27.94,2000,FP.PA,0.023578287
07-02-2000,9.540395,27.94,2000,REP.MC,0.35281412
07-02-2000,17.533131,27.94,2000,ENGI.PA,0.608359566
08-02-2000,232.065842,27.61,2000,BP.L,0.15939615
08-02-2000,23.032,27.61,2000,CNE.L,0.02140697
08-02-2000,25.365469,27.61,2000,PMO.L,0.012732226
08-02-2000,37.130936,27.61,2000,STL.OL,0.060810855
08-02-2000,8.711419,27.61,2000,FP.PA,0.033039654
08-02-2000,10.015736,27.61,2000,REP.MC,0.391806784
08-02-2000,17.502687,27.61,2000,ENGI.PA,0.606942369
09-02-2000,218.249588,27.44,2000,BP.L,0.116283082
09-02-2000,12.747,27.44,2000,CNE.L,0
09-02-2000,24.375101,27.44,2000,PMO.L,0.01075129
09-02-2000,36.118279,27.44,2000,STL.OL,0.053222775
09-02-2000,9.056183,27.44,2000,FP.PA,0.041449792
09-02-2000,10.255806,27.44,2000,REP.MC,0.411499949
09-02-2000,17.066385,27.44,2000,ENGI.PA,0.58663209
10-02-2000,228.319061,27.32,2000,BP.L,0.14770447
10-02-2000,26.636999,27.32,2000,CNE.L,0.028910334
10-02-2000,24.375101,27.32,2000,PMO.L,0.01075129
10-02-2000,35.949497,27.32,2000,STL.OL,0.051958052
10-02-2000,8.680634,27.32,2000,FP.PA,0.032288688
10-02-2000,10.010934,27.32,2000,REP.MC,0.391412871
10-02-2000,17.046091,27.32,2000,ENGI.PA,0.585687385
11-02-2000,224.57222,27.82,2000,BP.L,0.136012602
11-02-2000,27.75,27.82,2000,CNE.L,0.03122691
11-02-2000,24.770861,27.82,2000,PMO.L,0.01154289
11-02-2000,35.89323,27.82,2000,STL.OL,0.05153643
11-02-2000,8.428222,27.82,2000,FP.PA,0.026131376
11-02-2000,10.03494,27.82,2000,REP.MC,0.393382106
11-02-2000,17.249025,27.82,2000,ENGI.PA,0.595134158
14-02-2000,225.509033,28.03,2000,BP.L,0.13893589
14-02-2000,13.113,28.03,2000,CNE.L,0.000761784
14-02-2000,24.770861,28.03,2000,PMO.L,0.01154289
14-02-2000,36.455833,28.03,2000,STL.OL,0.055752148
14-02-2000,8.378968,28.03,2000,FP.PA,0.024929879
14-02-2000,9.650829,28.03,2000,REP.MC,0.361873124
14-02-2000,17.147558,28.03,2000,ENGI.PA,0.590410771
15-02-2000,221.996353,28.12,2000,BP.L,0.127974713
15-02-2000,12.972,28.12,2000,CNE.L,0.00046831
15-02-2000,24.375101,28.12,2000,PMO.L,0.01075129
15-02-2000,37.018417,28.12,2000,STL.OL,0.059967723
15-02-2000,8.557506,28.12,2000,FP.PA,0.029285117
15-02-2000,9.866891,28.12,2000,REP.MC,0.37959689
15-02-2000,16.924339,28.12,2000,ENGI.PA,0.580019712
16-02-2000,239.091064,28.11,2000,BP.L,0.181318074
16-02-2000,12.972,28.11,2000,CNE.L,0.00046831
16-02-2000,24.375101,28.11,2000,PMO.L,0.01075129
16-02-2000,37.130936,28.11,2000,STL.OL,0.060810855
16-02-2000,8.840703,28.11,2000,FP.PA,0.036193395
16-02-2000,9.986929,28.11,2000,REP.MC,0.389443719
16-02-2000,17.025801,28.11,2000,ENGI.PA,0.584742866
17-02-2000,237.217606,27.54,2000,BP.L,0.175472023
17-02-2000,13.387,27.54,2000,CNE.L,0.001332082
17-02-2000,24.375101,27.54,2000,PMO.L,0.01075129
17-02-2000,36.455833,27.54,2000,STL.OL,0.055752148
17-02-2000,8.797606,27.54,2000,FP.PA,0.035142091
17-02-2000,9.852489,27.54,2000,REP.MC,0.378415481
17-02-2000,17.249025,27.54,2000,ENGI.PA,0.595134158
18-02-2000,227.616501,27.26,2000,BP.L,0.145512159
18-02-2000,14.5,27.26,2000,CNE.L,0.003648655
18-02-2000,24.770861,27.26,2000,PMO.L,0.01154289
18-02-2000,35.668201,27.26,2000,STL.OL,0.049850234
18-02-2000,8.662166,27.26,2000,FP.PA,0.031838182
18-02-2000,9.674835,27.26,2000,REP.MC,0.363842358
18-02-2000,17.654884,27.26,2000,ENGI.PA,0.614027286
21-02-2000,219.420517,26.93,2000,BP.L,0.11993692
21-02-2000,14.5,26.93,2000,CNE.L,0.003648655
21-02-2000,25.365469,26.93,2000,PMO.L,0.012732226
21-02-2000,35.105618,26.93,2000,STL.OL,0.045634666
21-02-2000,8.378968,26.93,2000,FP.PA,0.024929879
21-02-2000,9.42036,26.93,2000,REP.MC,0.342967538
21-02-2000,17.573713,26.93,2000,ENGI.PA,0.610248698
22-02-2000,208.88266,27.22,2000,BP.L,0.087053959
22-02-2000,15.193,27.22,2000,CNE.L,0.00509105
22-02-2000,25.365469,27.22,2000,PMO.L,0.012732226
22-02-2000,34.711796,27.22,2000,STL.OL,0.042683664
22-02-2000,8.489785,27.22,2000,FP.PA,0.027633138
22-02-2000,9.233107,27.22,2000,REP.MC,0.327607
22-02-2000,17.279463,27.22,2000,ENGI.PA,0.596551076
23-02-2000,216.239975,27.92,2000,BP.L,0.110012166
23-02-2000,15.399,27.92,2000,CNE.L,0.005519814
23-02-2000,25.365469,27.92,2000,PMO.L,0.012732226
23-02-2000,35.049355,27.92,2000,STL.OL,0.045213073
23-02-2000,8.280466,27.92,2000,FP.PA,0.022527032
23-02-2000,8.954624,27.92,2000,REP.MC,0.304762781
23-02-2000,17.249025,27.92,2000,ENGI.PA,0.595134158
24-02-2000,209.637314,28.21,2000,BP.L,0.089408826
24-02-2000,15.193,28.21,2000,CNE.L,0.00509105
24-02-2000,24.770861,28.21,2000,PMO.L,0.01154289
24-02-2000,35.105618,28.21,2000,STL.OL,0.045634666
24-02-2000,8.200426,28.21,2000,FP.PA,0.020574544
24-02-2000,9.161085,28.21,2000,REP.MC,0.321698969
24-02-2000,17.106976,28.21,2000,ENGI.PA,0.58852164
25-02-2000,217.890686,28.53,2000,BP.L,0.115163143
25-02-2000,15.053,28.53,2000,CNE.L,0.004799657
25-02-2000,24.770861,28.53,2000,PMO.L,0.01154289
25-02-2000,34.880577,28.53,2000,STL.OL,0.04394838
25-02-2000,8.495943,28.53,2000,FP.PA,0.027783355
25-02-2000,9.444366,28.53,2000,REP.MC,0.344936772
25-02-2000,17.63459,28.53,2000,ENGI.PA,0.613082581
28-02-2000,217.654953,28.7,2000,BP.L,0.114427548
28-02-2000,14.431,28.7,2000,CNE.L,0.00350504
28-02-2000,25.365469,28.7,2000,PMO.L,0.012732226
28-02-2000,34.317989,28.7,2000,STL.OL,0.039732774
28-02-2000,8.434377,28.7,2000,FP.PA,0.026281521
28-02-2000,9.386749,28.7,2000,REP.MC,0.340210396
28-02-2000,17.401222,28.7,2000,ENGI.PA,0.602219075
29-02-2000,229.917099,29.01,2000,BP.L,0.152691083
29-02-2000,14.915,29.01,2000,CNE.L,0.004512427
29-02-2000,25.365469,29.01,2000,PMO.L,0.012732226
29-02-2000,35.218136,29.01,2000,STL.OL,0.04647779
29-02-2000,8.46516,29.01,2000,FP.PA,0.027032438
29-02-2000,9.434764,29.01,2000,REP.MC,0.344149111
29-02-2000,17.350487,29.01,2000,ENGI.PA,0.599857312
01-03-2000,229.681198,29.78,2000,BP.L,0.151954964
01-03-2000,15.259,29.78,2000,CNE.L,0.005228421
01-03-2000,25.365469,29.78,2000,PMO.L,0.012732226
01-03-2000,35.049355,29.78,2000,STL.OL,0.045213073
01-03-2000,8.477471,29.78,2000,FP.PA,0.027332751
01-03-2000,9.218701,29.78,2000,REP.MC,0.326425263
01-03-2000,17.75635,29.78,2000,ENGI.PA,0.618750626
02-03-2000,236.519928,30.12,2000,BP.L,0.173294947
02-03-2000,15.887,30.12,2000,CNE.L,0.006535526
02-03-2000,27.347178,30.12,2000,PMO.L,0.016696046
02-03-2000,34.486763,30.12,2000,STL.OL,0.040997438
02-03-2000,8.508253,30.12,2000,FP.PA,0.028083644
02-03-2000,9.194695,30.12,2000,REP.MC,0.324456028
02-03-2000,18.06074,30.12,2000,ENGI.PA,0.632920274
03-03-2000,232.98262,29.83,2000,BP.L,0.162256919
03-03-2000,16.58,29.83,2000,CNE.L,0.007977921
03-03-2000,30.121372,29.83,2000,PMO.L,0.022244995
03-03-2000,34.486763,29.83,2000,STL.OL,0.040997438
03-03-2000,8.495943,29.83,2000,FP.PA,0.027783355
03-03-2000,9.089062,29.83,2000,REP.MC,0.315790855
03-03-2000,18.456459,29.83,2000,ENGI.PA,0.651341375
06-03-2000,232.746826,30.08,2000,BP.L,0.161521133
06-03-2000,15.196,30.08,2000,CNE.L,0.005097294
06-03-2000,29.725615,30.08,2000,PMO.L,0.021453401
06-03-2000,34.317989,30.08,2000,STL.OL,0.039732774
06-03-2000,8.557506,30.08,2000,FP.PA,0.029285117
06-03-2000,9.069858,30.08,2000,REP.MC,0.314215533
06-03-2000,19.481258,30.08,2000,ENGI.PA,0.699046757
07-03-2000,238.406418,31.93,2000,BP.L,0.179181663
07-03-2000,23.516001,31.93,2000,CNE.L,0.022414359
07-03-2000,29.725615,31.93,2000,PMO.L,0.021453401
07-03-2000,35.218136,31.93,2000,STL.OL,0.04647779
07-03-2000,8.736044,31.93,2000,FP.PA,0.033640354
07-03-2000,9.122675,31.93,2000,REP.MC,0.318548161
07-03-2000,18.872465,31.93,2000,ENGI.PA,0.670706856
08-03-2000,261.516022,31.41,2000,BP.L,0.251294258
08-03-2000,23.584999,31.41,2000,CNE.L,0.02255797
08-03-2000,31.310593,31.41,2000,PMO.L,0.024623678
08-03-2000,36.118279,31.41,2000,STL.OL,0.053222775
08-03-2000,9.265501,31.41,2000,FP.PA,0.046555873
08-03-2000,10.265409,31.41,2000,REP.MC,0.412287692
08-03-2000,18.771,31.41,2000,ENGI.PA,0.665983562
09-03-2000,259.629517,29.11,2000,BP.L,0.245407494
09-03-2000,17.955,29.11,2000,CNE.L,0.010839815
09-03-2000,29.725615,29.11,2000,PMO.L,0.021453401
09-03-2000,35.836979,29.11,2000,STL.OL,0.051114927
09-03-2000,9.222406,29.11,2000,FP.PA,0.045504618
09-03-2000,10.03494,29.11,2000,REP.MC,0.393382106
09-03-2000,18.872465,29.11,2000,ENGI.PA,0.670706856
10-03-2000,260.336914,28.97,2000,BP.L,0.247614898
10-03-2000,26.222,28.97,2000,CNE.L,0.028046565
10-03-2000,29.328886,28.97,2000,PMO.L,0.020659863
10-03-2000,35.668201,28.97,2000,STL.OL,0.049850234
10-03-2000,9.07465,28.97,2000,FP.PA,0.041900274
10-03-2000,9.650829,28.97,2000,REP.MC,0.361873124
10-03-2000,19.27832,28.97,2000,ENGI.PA,0.689599798
13-03-2000,258.921967,29.25,2000,BP.L,0.243199613
13-03-2000,19.355,29.25,2000,CNE.L,0.013753744
13-03-2000,27.743906,29.25,2000,PMO.L,0.017489582
13-03-2000,8.896112,29.25,2000,FP.PA,0.037545036
13-03-2000,8.940221,29.25,2000,REP.MC,0.30358129
13-03-2000,19.27832,29.25,2000,ENGI.PA,0.689599798
14-03-2000,253.026703,28.83,2000,BP.L,0.224803678
14-03-2000,18.938999,28.83,2000,CNE.L,0.012887889
14-03-2000,28.337547,28.83,2000,PMO.L,0.018676984
14-03-2000,35.049355,28.83,2000,STL.OL,0.045213073
14-03-2000,8.98846,28.83,2000,FP.PA,0.039797764
14-03-2000,9.674835,28.83,2000,REP.MC,0.363842358
14-03-2000,19.572573,28.83,2000,ENGI.PA,0.703297559
15-03-2000,261.28009,28.03,2000,BP.L,0.250558041
15-03-2000,19.145,28.03,2000,CNE.L,0.013316655
15-03-2000,28.337547,28.03,2000,PMO.L,0.018676984
15-03-2000,34.205471,28.03,2000,STL.OL,0.03888965
15-03-2000,8.95152,28.03,2000,FP.PA,0.038896653
15-03-2000,9.602814,28.03,2000,REP.MC,0.357934409
15-03-2000,18.872465,28.03,2000,ENGI.PA,0.670706856
16-03-2000,267.882904,27.97,2000,BP.L,0.271161858
16-03-2000,18.73,27.97,2000,CNE.L,0.012452883
16-03-2000,27.743906,27.97,2000,PMO.L,0.017489582
16-03-2000,34.993099,27.97,2000,STL.OL,0.044791534
16-03-2000,9.222406,27.97,2000,FP.PA,0.045504618
16-03-2000,9.780469,27.97,2000,REP.MC,0.372507613
16-03-2000,19.460957,27.97,2000,ENGI.PA,0.698101726
17-03-2000,261.28009,27.87,2000,BP.L,0.250558041
17-03-2000,18.246,27.87,2000,CNE.L,0.011445496
17-03-2000,26.355839,27.87,2000,PMO.L,0.014713167
17-03-2000,34.880577,27.87,2000,STL.OL,0.04394838
17-03-2000,8.994617,27.87,2000,FP.PA,0.039947957
17-03-2000,9.79487,27.87,2000,REP.MC,0.373688941
17-03-2000,19.531982,27.87,2000,ENGI.PA,0.701408008
20-03-2000,255.856461,25.59,2000,BP.L,0.233633824
20-03-2000,18.382999,25.59,2000,CNE.L,0.011730643
20-03-2000,26.355839,25.59,2000,PMO.L,0.014713167
20-03-2000,34.65554,25.59,2000,STL.OL,0.042262124
20-03-2000,8.902269,25.59,2000,FP.PA,0.03769523
20-03-2000,9.746854,25.59,2000,REP.MC,0.369750144
20-03-2000,19.06525,25.59,2000,ENGI.PA,0.679681184
21-03-2000,258.686157,24.93,2000,BP.L,0.242463777
21-03-2000,16.440001,24.93,2000,CNE.L,0.00768653
21-03-2000,25.365469,24.93,2000,PMO.L,0.012732226
21-03-2000,34.65554,24.93,2000,STL.OL,0.042262124
21-03-2000,9.086963,24.93,2000,FP.PA,0.042200636
21-03-2000,9.977322,24.93,2000,REP.MC,0.388655648
21-03-2000,18.659386,24.93,2000,ENGI.PA,0.660787823
22-03-2000,259.393616,25.77,2000,BP.L,0.244671375
22-03-2000,16.440001,25.77,2000,CNE.L,0.00768653
22-03-2000,25.365469,25.77,2000,PMO.L,0.012732226
22-03-2000,35.049355,25.77,2000,STL.OL,0.045213073
22-03-2000,8.908422,25.77,2000,FP.PA,0.037845325
22-03-2000,9.650829,25.77,2000,REP.MC,0.361873124
22-03-2000,18.426016,25.77,2000,ENGI.PA,0.649924224
23-03-2000,252.319305,25.32,2000,BP.L,0.22259627
23-03-2000,16.440001,25.32,2000,CNE.L,0.00768653
23-03-2000,25.365469,25.32,2000,PMO.L,0.012732226
23-03-2000,34.430504,25.32,2000,STL.OL,0.040575876
23-03-2000,8.772983,25.32,2000,FP.PA,0.03454144
23-03-2000,9.588408,25.32,2000,REP.MC,0.356752671
23-03-2000,18.141911,25.32,2000,ENGI.PA,0.636698863
24-03-2000,255.384857,25.74,2000,BP.L,0.232162203
24-03-2000,16.58,25.74,2000,CNE.L,0.007977921
24-03-2000,25.365469,25.74,2000,PMO.L,0.012732226
24-03-2000,33.980431,25.74,2000,STL.OL,0.037203372
24-03-2000,8.662166,25.74,2000,FP.PA,0.031838182
24-03-2000,9.809273,25.74,2000,REP.MC,0.374870432
24-03-2000,18.365137,25.74,2000,ENGI.PA,0.647090248
27-03-2000,241.707764,25.16,2000,BP.L,0.189483382
27-03-2000,16.649,25.16,2000,CNE.L,0.008121536
27-03-2000,25.762199,25.16,2000,PMO.L,0.013525767
27-03-2000,33.41785,25.16,2000,STL.OL,0.032987818
27-03-2000,8.539037,25.16,2000,FP.PA,0.028834586
27-03-2000,9.79487,25.16,2000,REP.MC,0.373688941
27-03-2000,18.669531,25.16,2000,ENGI.PA,0.661260082
28-03-2000,242.651047,24.8,2000,BP.L,0.192426858
28-03-2000,16.371,24.8,2000,CNE.L,0.007542913
28-03-2000,25.762199,24.8,2000,PMO.L,0.013525767
28-03-2000,34.092953,24.8,2000,STL.OL,0.038046526
28-03-2000,8.803763,24.8,2000,FP.PA,0.035292284
28-03-2000,9.886099,24.8,2000,REP.MC,0.38117254
28-03-2000,18.527479,24.8,2000,ENGI.PA,0.654647425
29-03-2000,246.423981,23.77,2000,BP.L,0.204200148
29-03-2000,16.927,23.77,2000,CNE.L,0.008700159
29-03-2000,27.347178,23.77,2000,PMO.L,0.016696046
29-03-2000,34.036694,23.77,2000,STL.OL,0.037624964
29-03-2000,9.111588,23.77,2000,FP.PA,0.042801336
29-03-2000,10.318224,23.77,2000,REP.MC,0.416620155
29-03-2000,18.781147,23.77,2000,ENGI.PA,0.666455915
30-03-2000,255.620758,23.94,2000,BP.L,0.232898322
30-03-2000,17.899,23.94,2000,CNE.L,0.010723258
30-03-2000,27.347178,23.94,2000,PMO.L,0.016696046
30-03-2000,33.642879,23.94,2000,STL.OL,0.034674014
30-03-2000,9.48098,23.94,2000,FP.PA,0.051812246
30-03-2000,10.5823,23.94,2000,REP.MC,0.438282555
30-03-2000,19.055098,23.94,2000,ENGI.PA,0.679208598
31-03-2000,270.476929,23.98,2000,BP.L,0.279256409
31-03-2000,17.757999,23.98,2000,CNE.L,0.010429782
31-03-2000,27.347178,23.98,2000,PMO.L,0.016696046
31-03-2000,35.949497,23.98,2000,STL.OL,0.051958052
31-03-2000,9.702615,23.98,2000,FP.PA,0.057218787
31-03-2000,11.000022,23.98,2000,REP.MC,0.472548678
31-03-2000,18.223082,23.98,2000,ENGI.PA,0.640477451
03-04-2000,262.695007,24.62,2000,BP.L,0.254973233
03-04-2000,15.687,24.62,2000,CNE.L,0.00611925
03-04-2000,27.743906,24.62,2000,PMO.L,0.017489582
